geneID,length
ENSMLUT00000017444,2175
ENSMLUT00000017443,13656
ENSMLUT00000017447,726
ENSMLUT00000017448,3486
ENSMLUT00000017449,6033
ENSMLUT00000017450,4956
ENSMLUT00000017452,1176
ENSMLUT00000017451,1392
ENSMLUT00000017453,2322
ENSMLUT00000017454,2244
ENSMLUT00000017455,1896
ENSMLUT00000017456,1944
ENSMLUT00000017458,957
ENSMLUT00000017457,547
ENSMLUT00000023457,647
ENSMLUT00000017459,1650
ENSMLUT00000017460,951
ENSMLUT00000017464,3318
ENSMLUT00000017462,1680
ENSMLUT00000024158,1686
ENSMLUT00000017465,1629
ENSMLUT00000017466,1456
ENSMLUT00000017467,2880
ENSMLUT00000017471,6507
ENSMLUT00000017468,1419
ENSMLUT00000017469,2613
ENSMLUT00000017479,11268
ENSMLUT00000017472,1695
ENSMLUT00000017475,2028
ENSMLUT00000017476,1290
ENSMLUT00000017478,885
ENSMLUT00000017481,2129
ENSMLUT00000017480,1017
ENSMLUT00000017482,348
ENSMLUT00000017484,1683
ENSMLUT00000017486,741
ENSMLUT00000000462,1566
ENSMLUT00000017488,1356
ENSMLUT00000017493,570
ENSMLUT00000017489,1050
ENSMLUT00000017490,1401
ENSMLUT00000017491,408
ENSMLUT00000017492,1398
ENSMLUT00000017494,983
ENSMLUT00000017495,1487
ENSMLUT00000017499,1560
ENSMLUT00000017498,1836
ENSMLUT00000017501,2262
ENSMLUT00000017502,693
ENSMLUT00000017503,513
ENSMLUT00000017504,471
ENSMLUT00000017506,942
ENSMLUT00000017505,300
ENSMLUT00000017508,873
ENSMLUT00000017507,522
ENSMLUT00000017509,1149
ENSMLUT00000017511,1932
ENSMLUT00000017512,1704
ENSMLUT00000017510,393
ENSMLUT00000017516,633
ENSMLUT00000017517,435
ENSMLUT00000017519,3573
ENSMLUT00000017518,1572
ENSMLUT00000017524,1866
ENSMLUT00000017521,948
ENSMLUT00000017523,2163
ENSMLUT00000017522,465
ENSMLUT00000017525,897
ENSMLUT00000017526,2088
ENSMLUT00000017528,5382
ENSMLUT00000017527,1521
ENSMLUT00000017529,600
ENSMLUT00000017530,2898
ENSMLUT00000025319,2124
ENSMLUT00000017532,4463
ENSMLUT00000017531,636
ENSMLUT00000017533,2937
ENSMLUT00000017534,483
ENSMLUT00000017535,714
ENSMLUT00000017536,831
ENSMLUT00000028234,909
ENSMLUT00000017537,2304
ENSMLUT00000017538,1869
ENSMLUT00000017539,627
ENSMLUT00000017540,1242
ENSMLUT00000017542,2310
ENSMLUT00000017544,1974
ENSMLUT00000017541,1185
ENSMLUT00000017543,1146
ENSMLUT00000017545,441
ENSMLUT00000017546,1200
ENSMLUT00000017547,2730
ENSMLUT00000017549,1155
ENSMLUT00000017548,789
ENSMLUT00000017550,918
ENSMLUT00000017552,942
ENSMLUT00000017554,2361
ENSMLUT00000017555,159
ENSMLUT00000017557,1920
ENSMLUT00000017558,1893
ENSMLUT00000017560,972
ENSMLUT00000017562,1465
ENSMLUT00000017564,1455
ENSMLUT00000017563,2415
ENSMLUT00000017566,1995
ENSMLUT00000017565,1287
ENSMLUT00000017567,1911
ENSMLUT00000017568,4968
ENSMLUT00000017569,1527
ENSMLUT00000017571,1320
ENSMLUT00000017570,1302
ENSMLUT00000017573,2340
ENSMLUT00000017572,1275
ENSMLUT00000017574,2399
ENSMLUT00000017576,1596
ENSMLUT00000017579,2382
ENSMLUT00000017578,2337
ENSMLUT00000017583,1251
ENSMLUT00000017584,747
ENSMLUT00000017586,681
ENSMLUT00000017585,1767
ENSMLUT00000017587,885
ENSMLUT00000017588,393
ENSMLUT00000017589,531
ENSMLUT00000017590,309
ENSMLUT00000017594,2895
ENSMLUT00000017591,2685
ENSMLUT00000030347,1110
ENSMLUT00000017595,2407
ENSMLUT00000017593,426
ENSMLUT00000017597,1836
ENSMLUT00000017596,567
ENSMLUT00000017598,1197
ENSMLUT00000017600,2049
ENSMLUT00000017599,924
ENSMLUT00000017603,1560
ENSMLUT00000017601,2310
ENSMLUT00000017602,699
ENSMLUT00000017604,1578
ENSMLUT00000029235,1749
ENSMLUT00000017605,1386
ENSMLUT00000017606,618
ENSMLUT00000017607,2833
ENSMLUT00000017608,1953
ENSMLUT00000017609,1563
ENSMLUT00000017610,1412
ENSMLUT00000017611,2019
ENSMLUT00000017613,1869
ENSMLUT00000017614,1782
ENSMLUT00000017615,644
ENSMLUT00000017616,2472
ENSMLUT00000017619,4872
ENSMLUT00000017617,1026
ENSMLUT00000017621,4944
ENSMLUT00000017620,2550
ENSMLUT00000017622,702
ENSMLUT00000017624,855
ENSMLUT00000017625,1389
ENSMLUT00000029957,1389
ENSMLUT00000017626,1167
ENSMLUT00000017628,933
ENSMLUT00000017629,963
ENSMLUT00000017630,1656
ENSMLUT00000031275,1554
ENSMLUT00000017631,2319
ENSMLUT00000017632,1437
ENSMLUT00000017633,2172
ENSMLUT00000017636,1875
ENSMLUT00000017635,570
ENSMLUT00000017638,6108
ENSMLUT00000017639,5745
ENSMLUT00000017640,633
ENSMLUT00000017641,1542
ENSMLUT00000025373,1572
ENSMLUT00000017643,1687
ENSMLUT00000017642,1749
ENSMLUT00000017644,1302
ENSMLUT00000017645,1377
ENSMLUT00000017646,1284
ENSMLUT00000017647,1251
ENSMLUT00000017648,1275
ENSMLUT00000017649,1947
ENSMLUT00000017650,1344
ENSMLUT00000017652,4944
ENSMLUT00000017653,591
ENSMLUT00000017655,2892
ENSMLUT00000017654,657
ENSMLUT00000017656,804
ENSMLUT00000017658,2214
ENSMLUT00000017659,1433
ENSMLUT00000017660,3471
ENSMLUT00000017661,915
ENSMLUT00000017662,678
ENSMLUT00000017663,1911
ENSMLUT00000017664,249
ENSMLUT00000017665,2475
ENSMLUT00000017666,2436
ENSMLUT00000017667,1575
ENSMLUT00000017668,1905
ENSMLUT00000017669,1182
ENSMLUT00000017670,1644
ENSMLUT00000017671,1995
ENSMLUT00000017672,4311
ENSMLUT00000017673,1977
ENSMLUT00000017674,354
ENSMLUT00000017676,1359
ENSMLUT00000017677,1122
ENSMLUT00000017678,633
ENSMLUT00000017679,2700
ENSMLUT00000027137,4476
ENSMLUT00000017680,1098
ENSMLUT00000017681,1170
ENSMLUT00000017682,3546
ENSMLUT00000017683,1725
ENSMLUT00000017684,315
ENSMLUT00000017687,954
ENSMLUT00000017688,5151
ENSMLUT00000017689,2253
ENSMLUT00000017690,1023
ENSMLUT00000017691,1461
ENSMLUT00000017692,1896
ENSMLUT00000017693,885
ENSMLUT00000017695,783
ENSMLUT00000017697,1374
ENSMLUT00000017698,372
ENSMLUT00000017699,1728
ENSMLUT00000017700,885
ENSMLUT00000017701,972
ENSMLUT00000017702,1455
ENSMLUT00000017703,1038
ENSMLUT00000017704,879
ENSMLUT00000017705,1953
ENSMLUT00000017706,2424
ENSMLUT00000017707,949
ENSMLUT00000017710,1658
ENSMLUT00000017711,495
ENSMLUT00000017712,462
ENSMLUT00000017713,564
ENSMLUT00000017715,3135
ENSMLUT00000017716,594
ENSMLUT00000017717,11532
ENSMLUT00000017718,1512
ENSMLUT00000017719,553
ENSMLUT00000017720,534
ENSMLUT00000024348,621
ENSMLUT00000017721,528
ENSMLUT00000017722,621
ENSMLUT00000017723,2298
ENSMLUT00000017724,1593
ENSMLUT00000026569,1536
ENSMLUT00000017725,738
ENSMLUT00000017726,1299
ENSMLUT00000017727,3198
ENSMLUT00000017728,4764
ENSMLUT00000017729,1599
ENSMLUT00000017733,864
ENSMLUT00000017734,222
ENSMLUT00000017735,2094
ENSMLUT00000017736,975
ENSMLUT00000017737,750
ENSMLUT00000017738,750
ENSMLUT00000017739,4796
ENSMLUT00000017740,2565
ENSMLUT00000017741,867
ENSMLUT00000017742,588
ENSMLUT00000017743,333
ENSMLUT00000017744,1377
ENSMLUT00000017745,2361
ENSMLUT00000017747,2042
ENSMLUT00000017748,795
ENSMLUT00000017749,1507
ENSMLUT00000017750,1083
ENSMLUT00000017751,4470
ENSMLUT00000017752,1014
ENSMLUT00000017753,969
ENSMLUT00000017754,1044
ENSMLUT00000017755,1044
ENSMLUT00000017756,3673
ENSMLUT00000017757,1809
ENSMLUT00000017758,438
ENSMLUT00000017759,774
ENSMLUT00000029942,588
ENSMLUT00000017760,1260
ENSMLUT00000017761,1233
ENSMLUT00000017762,2259
ENSMLUT00000017763,829
ENSMLUT00000017764,1578
ENSMLUT00000017765,1014
ENSMLUT00000017766,3039
ENSMLUT00000017767,1986
ENSMLUT00000017768,4707
ENSMLUT00000017769,552
ENSMLUT00000017770,534
ENSMLUT00000017772,3015
ENSMLUT00000017773,3756
ENSMLUT00000017774,906
ENSMLUT00000017775,651
ENSMLUT00000017776,1074
ENSMLUT00000017777,954
ENSMLUT00000017779,264
ENSMLUT00000017781,612
ENSMLUT00000017782,1488
ENSMLUT00000017783,1608
ENSMLUT00000017785,708
ENSMLUT00000017786,1438
ENSMLUT00000017787,3819
ENSMLUT00000017789,1743
ENSMLUT00000014071,363
ENSMLUT00000017790,363
ENSMLUT00000029183,363
ENSMLUT00000017791,1038
ENSMLUT00000017792,1506
ENSMLUT00000017793,4224
ENSMLUT00000017794,870
ENSMLUT00000017795,1254
ENSMLUT00000017796,2055
ENSMLUT00000017797,1105
ENSMLUT00000017798,924
ENSMLUT00000017799,1017
ENSMLUT00000017800,108
ENSMLUT00000017801,115
ENSMLUT00000017802,75
ENSMLUT00000017804,97
ENSMLUT00000017805,91
ENSMLUT00000017806,83
ENSMLUT00000017807,70
ENSMLUT00000017810,81
ENSMLUT00000017811,82
ENSMLUT00000017812,80
ENSMLUT00000017813,78
ENSMLUT00000017814,94
ENSMLUT00000017816,81
ENSMLUT00000017817,84
ENSMLUT00000017818,72
ENSMLUT00000017819,92
ENSMLUT00000017820,71
ENSMLUT00000017824,81
ENSMLUT00000017825,109
ENSMLUT00000017826,85
ENSMLUT00000017828,89
ENSMLUT00000017829,68
ENSMLUT00000017830,86
ENSMLUT00000017831,64
ENSMLUT00000017833,84
ENSMLUT00000017836,78
ENSMLUT00000017838,86
ENSMLUT00000017839,94
ENSMLUT00000017841,80
ENSMLUT00000017842,91
ENSMLUT00000017843,84
ENSMLUT00000017844,80
ENSMLUT00000017846,109
ENSMLUT00000017847,118
ENSMLUT00000017848,88
ENSMLUT00000017849,111
ENSMLUT00000017852,75
ENSMLUT00000017853,60
ENSMLUT00000017857,95
ENSMLUT00000017858,90
ENSMLUT00000017859,70
ENSMLUT00000017860,118
ENSMLUT00000017861,97
ENSMLUT00000017862,109
ENSMLUT00000017863,87
ENSMLUT00000017864,79
ENSMLUT00000017868,84
ENSMLUT00000017869,65
ENSMLUT00000017870,81
ENSMLUT00000017871,88
ENSMLUT00000017872,86
ENSMLUT00000017873,101
ENSMLUT00000017874,71
ENSMLUT00000017877,106
ENSMLUT00000017878,87
ENSMLUT00000017879,95
ENSMLUT00000017881,84
ENSMLUT00000017883,71
ENSMLUT00000017884,90
ENSMLUT00000017885,108
ENSMLUT00000017886,63
ENSMLUT00000017887,81
ENSMLUT00000017888,94
ENSMLUT00000017890,83
ENSMLUT00000017891,94
ENSMLUT00000017892,100
ENSMLUT00000017893,101
ENSMLUT00000017894,59
ENSMLUT00000017895,84
ENSMLUT00000017898,85
ENSMLUT00000017899,72
ENSMLUT00000017900,81
ENSMLUT00000017901,88
ENSMLUT00000017902,69
ENSMLUT00000017903,67
ENSMLUT00000017906,61
ENSMLUT00000017907,82
ENSMLUT00000017908,61
ENSMLUT00000017909,110
ENSMLUT00000017911,91
ENSMLUT00000017913,92
ENSMLUT00000017914,88
ENSMLUT00000017915,94
ENSMLUT00000017916,92
ENSMLUT00000017917,78
ENSMLUT00000017919,104
ENSMLUT00000017920,106
ENSMLUT00000017921,90
ENSMLUT00000017924,109
ENSMLUT00000017925,97
ENSMLUT00000017928,149
ENSMLUT00000017930,105
ENSMLUT00000017931,111
ENSMLUT00000017932,108
ENSMLUT00000017934,86
ENSMLUT00000017939,96
ENSMLUT00000017940,98
ENSMLUT00000017942,68
ENSMLUT00000017944,61
ENSMLUT00000017945,63
ENSMLUT00000017948,95
ENSMLUT00000017949,91
ENSMLUT00000017950,85
ENSMLUT00000017953,94
ENSMLUT00000017955,64
ENSMLUT00000017956,105
ENSMLUT00000017959,87
ENSMLUT00000017960,95
ENSMLUT00000017961,68
ENSMLUT00000017963,96
ENSMLUT00000017964,81
ENSMLUT00000017968,120
ENSMLUT00000017974,70
ENSMLUT00000017975,106
ENSMLUT00000017976,92
ENSMLUT00000017977,59
ENSMLUT00000017978,60
ENSMLUT00000017979,82
ENSMLUT00000017980,82
ENSMLUT00000017981,84
ENSMLUT00000017982,80
ENSMLUT00000017984,86
ENSMLUT00000017986,74
ENSMLUT00000017992,117
ENSMLUT00000017995,116
ENSMLUT00000017997,95
ENSMLUT00000017998,87
ENSMLUT00000018000,82
ENSMLUT00000018001,143
ENSMLUT00000018002,98
ENSMLUT00000018005,103
ENSMLUT00000018006,113
ENSMLUT00000018007,99
ENSMLUT00000018011,76
ENSMLUT00000018012,73
ENSMLUT00000018014,107
ENSMLUT00000018018,87
ENSMLUT00000018020,97
ENSMLUT00000018021,94
ENSMLUT00000018024,80
ENSMLUT00000018025,118
ENSMLUT00000018026,82
ENSMLUT00000018028,107
ENSMLUT00000018031,71
ENSMLUT00000018033,83
ENSMLUT00000018034,90
ENSMLUT00000018035,70
ENSMLUT00000018038,98
ENSMLUT00000018039,89
ENSMLUT00000018040,77
ENSMLUT00000018041,83
ENSMLUT00000018042,113
ENSMLUT00000018043,110
ENSMLUT00000018045,66
ENSMLUT00000018046,60
ENSMLUT00000018047,111
ENSMLUT00000018048,96
ENSMLUT00000018049,84
ENSMLUT00000018051,69
ENSMLUT00000018052,95
ENSMLUT00000018053,111
ENSMLUT00000018054,59
ENSMLUT00000018055,62
ENSMLUT00000018056,90
ENSMLUT00000018057,83
ENSMLUT00000018058,80
ENSMLUT00000018059,106
ENSMLUT00000018061,105
ENSMLUT00000018063,120
ENSMLUT00000018064,120
ENSMLUT00000018066,77
ENSMLUT00000018067,82
ENSMLUT00000018068,99
ENSMLUT00000018069,91
ENSMLUT00000018070,78
ENSMLUT00000018071,110
ENSMLUT00000018072,85
ENSMLUT00000018073,89
ENSMLUT00000018075,89
ENSMLUT00000018077,85
ENSMLUT00000018079,96
ENSMLUT00000018080,84
ENSMLUT00000018083,68
ENSMLUT00000018085,78
ENSMLUT00000018086,98
ENSMLUT00000018087,89
ENSMLUT00000018088,102
ENSMLUT00000018091,128
ENSMLUT00000018092,85
ENSMLUT00000018093,78
ENSMLUT00000018094,59
ENSMLUT00000018096,83
ENSMLUT00000018097,73
ENSMLUT00000018099,96
ENSMLUT00000018100,83
ENSMLUT00000018104,84
ENSMLUT00000018105,99
ENSMLUT00000018107,98
ENSMLUT00000018108,92
ENSMLUT00000018110,81
ENSMLUT00000018111,81
ENSMLUT00000018112,80
ENSMLUT00000018114,109
ENSMLUT00000018115,89
ENSMLUT00000018116,109
ENSMLUT00000018119,98
ENSMLUT00000018120,99
ENSMLUT00000018123,58
ENSMLUT00000018126,89
ENSMLUT00000018127,119
ENSMLUT00000018128,91
ENSMLUT00000018130,110
ENSMLUT00000018132,95
ENSMLUT00000018134,123
ENSMLUT00000018139,191
ENSMLUT00000018140,107
ENSMLUT00000018141,119
ENSMLUT00000018143,126
ENSMLUT00000018145,107
ENSMLUT00000018148,107
ENSMLUT00000018150,140
ENSMLUT00000018151,124
ENSMLUT00000018155,72
ENSMLUT00000018159,164
ENSMLUT00000018162,130
ENSMLUT00000018163,127
ENSMLUT00000018165,170
ENSMLUT00000018166,131
ENSMLUT00000018167,113
ENSMLUT00000018169,88
ENSMLUT00000018170,133
ENSMLUT00000018171,85
ENSMLUT00000018172,128
ENSMLUT00000018173,107
ENSMLUT00000018174,148
ENSMLUT00000018176,126
ENSMLUT00000018177,73
ENSMLUT00000018181,168
ENSMLUT00000018182,107
ENSMLUT00000018185,104
ENSMLUT00000018187,73
ENSMLUT00000018189,130
ENSMLUT00000018194,132
ENSMLUT00000018199,133
ENSMLUT00000018201,70
ENSMLUT00000018202,322
ENSMLUT00000018204,104
ENSMLUT00000018205,213
ENSMLUT00000018206,75
ENSMLUT00000018207,83
ENSMLUT00000018208,74
ENSMLUT00000018211,104
ENSMLUT00000018212,163
ENSMLUT00000018213,134
ENSMLUT00000018219,135
ENSMLUT00000018220,130
ENSMLUT00000018222,132
ENSMLUT00000018223,107
ENSMLUT00000018224,166
ENSMLUT00000018225,85
ENSMLUT00000018226,164
ENSMLUT00000018230,80
ENSMLUT00000018231,102
ENSMLUT00000018233,103
ENSMLUT00000018234,100
ENSMLUT00000018235,108
ENSMLUT00000018236,132
ENSMLUT00000018237,77
ENSMLUT00000018239,150
ENSMLUT00000018240,111
ENSMLUT00000018243,207
ENSMLUT00000018244,118
ENSMLUT00000018246,106
ENSMLUT00000018250,132
ENSMLUT00000018251,128
ENSMLUT00000018255,107
ENSMLUT00000018256,119
ENSMLUT00000018259,107
ENSMLUT00000018260,107
ENSMLUT00000018261,82
ENSMLUT00000018262,125
ENSMLUT00000018264,204
ENSMLUT00000018268,142
ENSMLUT00000018269,249
ENSMLUT00000018272,107
ENSMLUT00000018273,87
ENSMLUT00000018274,107
ENSMLUT00000018276,376
ENSMLUT00000018278,129
ENSMLUT00000018279,106
ENSMLUT00000018280,74
ENSMLUT00000018282,76
ENSMLUT00000018283,190
ENSMLUT00000018284,107
ENSMLUT00000018287,116
ENSMLUT00000018288,133
ENSMLUT00000018289,117
ENSMLUT00000018292,110
ENSMLUT00000018293,111
ENSMLUT00000018294,104
ENSMLUT00000018297,135
ENSMLUT00000018299,103
ENSMLUT00000018300,125
ENSMLUT00000018302,112
ENSMLUT00000018303,105
ENSMLUT00000018305,116
ENSMLUT00000018306,139
ENSMLUT00000018307,107
ENSMLUT00000018309,64
ENSMLUT00000018311,130
ENSMLUT00000018313,100
ENSMLUT00000018315,295
ENSMLUT00000018320,107
ENSMLUT00000018322,129
ENSMLUT00000018323,124
ENSMLUT00000018329,107
ENSMLUT00000018330,159
ENSMLUT00000018331,104
ENSMLUT00000018332,73
ENSMLUT00000018333,116
ENSMLUT00000018334,110
ENSMLUT00000018336,123
ENSMLUT00000018338,135
ENSMLUT00000018340,176
ENSMLUT00000018341,121
ENSMLUT00000018342,73
ENSMLUT00000018344,107
ENSMLUT00000018347,117
ENSMLUT00000018348,194
ENSMLUT00000018351,129
ENSMLUT00000018353,248
ENSMLUT00000018354,107
ENSMLUT00000018355,109
ENSMLUT00000018356,130
ENSMLUT00000018357,102
ENSMLUT00000018358,134
ENSMLUT00000018361,123
ENSMLUT00000018362,111
ENSMLUT00000018363,107
ENSMLUT00000018366,126
ENSMLUT00000018368,170
ENSMLUT00000018370,107
ENSMLUT00000018374,140
ENSMLUT00000018375,107
ENSMLUT00000018376,128
ENSMLUT00000018377,161
ENSMLUT00000018381,107
ENSMLUT00000018382,119
ENSMLUT00000018383,133
ENSMLUT00000018385,159
ENSMLUT00000018386,106
ENSMLUT00000018387,185
ENSMLUT00000018388,97
ENSMLUT00000018389,107
ENSMLUT00000018390,237
ENSMLUT00000018391,107
ENSMLUT00000018392,70
ENSMLUT00000018393,73
ENSMLUT00000018395,129
ENSMLUT00000018396,108
ENSMLUT00000018398,149
ENSMLUT00000018400,107
ENSMLUT00000018401,113
ENSMLUT00000018403,71
ENSMLUT00000018406,135
ENSMLUT00000018409,107
ENSMLUT00000018411,126
ENSMLUT00000018412,136
ENSMLUT00000018416,137
ENSMLUT00000018417,107
ENSMLUT00000018418,131
ENSMLUT00000018419,106
ENSMLUT00000018421,137
ENSMLUT00000018423,105
ENSMLUT00000018426,130
ENSMLUT00000018430,162
ENSMLUT00000018432,159
ENSMLUT00000018434,107
ENSMLUT00000018435,130
ENSMLUT00000018437,124
ENSMLUT00000018439,315
ENSMLUT00000018442,189
ENSMLUT00000018443,307
ENSMLUT00000018444,105
ENSMLUT00000018449,107
ENSMLUT00000018451,107
ENSMLUT00000018453,107
ENSMLUT00000018454,179
ENSMLUT00000018456,105
ENSMLUT00000018457,106
ENSMLUT00000018460,134
ENSMLUT00000018461,100
ENSMLUT00000018462,121
ENSMLUT00000018463,65
ENSMLUT00000018464,143
ENSMLUT00000018465,160
ENSMLUT00000018468,145
ENSMLUT00000018469,104
ENSMLUT00000018470,85
ENSMLUT00000018472,109
ENSMLUT00000018474,85
ENSMLUT00000018476,109
ENSMLUT00000018478,155
ENSMLUT00000018479,107
ENSMLUT00000018480,117
ENSMLUT00000018482,104
ENSMLUT00000018485,126
ENSMLUT00000018489,211
ENSMLUT00000018495,134
ENSMLUT00000018497,134
ENSMLUT00000018499,103
ENSMLUT00000018500,191
ENSMLUT00000018504,96
ENSMLUT00000018505,134
ENSMLUT00000018506,133
ENSMLUT00000018507,99
ENSMLUT00000018508,150
ENSMLUT00000018509,121
ENSMLUT00000018510,107
ENSMLUT00000018512,79
ENSMLUT00000018513,103
ENSMLUT00000018518,106
ENSMLUT00000018520,134
ENSMLUT00000018521,111
ENSMLUT00000018527,132
ENSMLUT00000018528,107
ENSMLUT00000018530,104
ENSMLUT00000018531,104
ENSMLUT00000018532,164
ENSMLUT00000018533,125
ENSMLUT00000018534,107
ENSMLUT00000018537,107
ENSMLUT00000018538,118
ENSMLUT00000018540,338
ENSMLUT00000018541,262
ENSMLUT00000018542,158
ENSMLUT00000018543,70
ENSMLUT00000018544,135
ENSMLUT00000018546,129
ENSMLUT00000018548,67
ENSMLUT00000018550,106
ENSMLUT00000018551,136
ENSMLUT00000018554,115
ENSMLUT00000018557,133
ENSMLUT00000018558,69
ENSMLUT00000018559,107
ENSMLUT00000018560,114
ENSMLUT00000018564,106
ENSMLUT00000018567,135
ENSMLUT00000018570,316
ENSMLUT00000018572,151
ENSMLUT00000018574,107
ENSMLUT00000018575,128
ENSMLUT00000018576,108
ENSMLUT00000018582,107
ENSMLUT00000018583,118
ENSMLUT00000018584,135
ENSMLUT00000018585,117
ENSMLUT00000018586,107
ENSMLUT00000018587,106
ENSMLUT00000018588,107
ENSMLUT00000018591,106
ENSMLUT00000018595,131
ENSMLUT00000018596,129
ENSMLUT00000018599,107
ENSMLUT00000018600,108
ENSMLUT00000018605,330
ENSMLUT00000018610,328
ENSMLUT00000018611,107
ENSMLUT00000018613,203
ENSMLUT00000018615,106
ENSMLUT00000018616,133
ENSMLUT00000018619,188
ENSMLUT00000018620,107
ENSMLUT00000018622,85
ENSMLUT00000018625,103
ENSMLUT00000018626,107
ENSMLUT00000018627,160
ENSMLUT00000018630,107
ENSMLUT00000018631,69
ENSMLUT00000018632,132
ENSMLUT00000018634,165
ENSMLUT00000018638,104
ENSMLUT00000018641,347
ENSMLUT00000018642,90
ENSMLUT00000018643,162
ENSMLUT00000018646,107
ENSMLUT00000018647,128
ENSMLUT00000018648,149
ENSMLUT00000018653,67
ENSMLUT00000018654,110
ENSMLUT00000018656,77
ENSMLUT00000018660,89
ENSMLUT00000018663,107
ENSMLUT00000018669,119
ENSMLUT00000018670,164
ENSMLUT00000018672,107
ENSMLUT00000018674,107
ENSMLUT00000018675,129
ENSMLUT00000018678,133
ENSMLUT00000018679,315
ENSMLUT00000018680,134
ENSMLUT00000018681,107
ENSMLUT00000018683,107
ENSMLUT00000018684,168
ENSMLUT00000018685,135
ENSMLUT00000018686,107
ENSMLUT00000018687,107
ENSMLUT00000018689,167
ENSMLUT00000018691,106
ENSMLUT00000018693,107
ENSMLUT00000018694,122
ENSMLUT00000018696,151
ENSMLUT00000018703,127
ENSMLUT00000018705,84
ENSMLUT00000018706,137
ENSMLUT00000018708,133
ENSMLUT00000018709,62
ENSMLUT00000018713,164
ENSMLUT00000018714,110
ENSMLUT00000018715,107
ENSMLUT00000018717,133
ENSMLUT00000018719,332
ENSMLUT00000018721,192
ENSMLUT00000018724,119
ENSMLUT00000018725,126
ENSMLUT00000018727,105
ENSMLUT00000018729,131
ENSMLUT00000018731,183
ENSMLUT00000018733,113
ENSMLUT00000018734,145
ENSMLUT00000018735,129
ENSMLUT00000018738,191
ENSMLUT00000018742,149
ENSMLUT00000018745,114
ENSMLUT00000018747,191
ENSMLUT00000018749,106
ENSMLUT00000018752,106
ENSMLUT00000018754,110
ENSMLUT00000018757,72
ENSMLUT00000018758,107
ENSMLUT00000018761,87
ENSMLUT00000018762,124
ENSMLUT00000018764,331
ENSMLUT00000018765,61
ENSMLUT00000018766,112
ENSMLUT00000018767,106
ENSMLUT00000018768,80
ENSMLUT00000018769,314
ENSMLUT00000018771,109
ENSMLUT00000018773,136
ENSMLUT00000018777,71
ENSMLUT00000018781,153
ENSMLUT00000018782,133
ENSMLUT00000018783,134
ENSMLUT00000018784,107
ENSMLUT00000018787,136
ENSMLUT00000018792,107
ENSMLUT00000018793,132
ENSMLUT00000018794,127
ENSMLUT00000018795,74
ENSMLUT00000018798,107
ENSMLUT00000018800,191
ENSMLUT00000018803,162
ENSMLUT00000018806,164
ENSMLUT00000018808,129
ENSMLUT00000018810,136
ENSMLUT00000018813,340
ENSMLUT00000018815,69
ENSMLUT00000018819,104
ENSMLUT00000018821,124
ENSMLUT00000018822,127
ENSMLUT00000018823,118
ENSMLUT00000018824,135
ENSMLUT00000018826,125
ENSMLUT00000018830,107
ENSMLUT00000018831,134
